,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
3083,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,NMEFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3084,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3085,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFDOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3086,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFTA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3087,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFTRDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3088,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFHXA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3089,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFUNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3090,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFBS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3091,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFHPA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3092,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFHXS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3093,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3094,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFOS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3095,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3096,,,DEP,,,2020-10-20,6200939,Moody Building 1,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFOS+PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3097,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,11CL-PF3OUDS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3098,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,9CL-PF3ONS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3099,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,ADONA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3100,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,HFPO-DA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3101,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,NETFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3102,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,NMEFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3103,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3104,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFDOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3105,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFTA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3106,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFTRDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3107,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFHXA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3108,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFUNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3109,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFBS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3110,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFHPA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3111,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFHXS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3112,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3113,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFOS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3114,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3115,,,DEP,,,2020-10-21,6201123,Starn Tool & Manufacturing Co.,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFOS+PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3116,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,11CL-PF3OUDS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3117,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,9CL-PF3ONS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3118,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,ADONA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3119,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,HFPO-DA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3120,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,NETFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3121,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,NMEFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3122,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3123,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFDOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3124,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFTA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3125,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFTRDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3126,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFHXA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3127,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFUNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3128,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFBS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3129,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFHPA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3130,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFHXS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3131,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3132,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFOS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3133,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3134,,,DEP,,,2020-10-20,6201234,Laurel Technical Institute,,TW,,ng/L,drinking water,Pennsylvania,,Crawford,,,EPA Method 537.1,False,PFOS+PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3135,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,11CL-PF3OUDS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3136,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,9CL-PF3ONS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3137,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,ADONA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3138,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,HFPO-DA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3139,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,NETFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3140,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,NMEFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3141,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3142,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFDOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3143,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFTA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3144,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFTRDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3145,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,True,PFHXA,3.9,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3146,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFUNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3147,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,True,PFBS,3.8,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3148,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFHPA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3149,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFHXS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3150,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3151,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,True,PFOS,8.8,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3152,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,True,PFOA,4.8,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3153,,,DEP,,,2021-02-24,7210028,Suez Mechanicsburg,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,True,PFOS+PFOA,13.6,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3154,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,11CL-PF3OUDS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3155,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,9CL-PF3ONS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3156,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,ADONA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3157,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,HFPO-DA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3158,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,NETFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3159,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,NMEFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3160,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3161,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFDOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3162,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFTA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3163,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFTRDA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3164,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFHXA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3165,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFUNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3166,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFBS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3167,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFHPA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3168,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFHXS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3169,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFNA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3170,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,True,PFOS,2.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3171,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,PFOA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3172,,,DEP,,,2020-10-07,7210029,PA American Water Co West,,TI,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,True,PFOS+PFOA,2.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3173,,,DEP,,,2021-02-24,7210037,Mount Holly Springs Boro,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,11CL-PF3OUDS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3174,,,DEP,,,2021-02-24,7210037,Mount Holly Springs Boro,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,9CL-PF3ONS,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3175,,,DEP,,,2021-02-24,7210037,Mount Holly Springs Boro,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,ADONA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3176,,,DEP,,,2021-02-24,7210037,Mount Holly Springs Boro,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,HFPO-DA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
3177,,,DEP,,,2021-02-24,7210037,Mount Holly Springs Boro,,TW,,ng/L,drinking water,Pennsylvania,,Cumberland,,,EPA Method 537.1,False,NETFOSAA,0.0,,TW/TI = Target Well (GW)/Target Intake (SW); BW/BI = Baseline Well (GW)/Baseline Intake (SW)
